result_set,project,bug_id,result_file,metric,first_fault_expected_rank,total_methods,first_fault_exam,top_1,top_3,top_5
eval_lambd_1.0,Compress,11,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Compress_11_1.0.csv,tarantula_gc,3.0,37,0.08108108108108109,False,True,True
eval_lambd_1.0,Compress,12,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Compress_12_1.0.csv,tarantula_gc,20.0,67,0.29850746268656714,False,False,False
eval_lambd_1.0,Compress,13,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Compress_13_1.0.csv,tarantula_gc,32.0,164,0.1951219512195122,False,False,False
eval_lambd_1.0,Compress,14,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Compress_14_1.0.csv,tarantula_gc,4.0,26,0.15384615384615385,False,False,True
eval_lambd_1.0,Compress,15,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Compress_15_1.0.csv,tarantula_gc,1.0,79,0.012658227848101266,True,True,True
eval_lambd_1.0,Compress,16,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Compress_16_1.0.csv,tarantula_gc,3.0,50,0.06,False,True,True
eval_lambd_1.0,Compress,17,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Compress_17_1.0.csv,tarantula_gc,20.5,51,0.4019607843137255,False,False,False
eval_lambd_1.0,Compress,18,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Compress_18_1.0.csv,tarantula_gc,12.0,110,0.10909090909090909,False,False,False
eval_lambd_1.0,Compress,19,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Compress_19_1.0.csv,tarantula_gc,2.0,210,0.009523809523809525,False,True,True
eval_lambd_1.0,Compress,21,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Compress_21_1.0.csv,tarantula_gc,15.0,126,0.11904761904761904,False,False,False
eval_lambd_1.0,Compress,23,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Compress_23_1.0.csv,tarantula_gc,2.0,71,0.028169014084507043,False,True,True
eval_lambd_1.0,Compress,24,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Compress_24_1.0.csv,tarantula_gc,2.0,25,0.08,False,True,True
eval_lambd_1.0,Compress,25,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Compress_25_1.0.csv,tarantula_gc,35.0,206,0.16990291262135923,False,False,False
eval_lambd_1.0,Compress,27,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Compress_27_1.0.csv,tarantula_gc,2.0,25,0.08,False,True,True
eval_lambd_1.0,Compress,28,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Compress_28_1.0.csv,tarantula_gc,20.0,105,0.19047619047619047,False,False,False
eval_lambd_1.0,Compress,30,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Compress_30_1.0.csv,tarantula_gc,27.0,66,0.4090909090909091,False,False,False
eval_lambd_1.0,Compress,31,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Compress_31_1.0.csv,tarantula_gc,5.0,25,0.2,False,False,True
eval_lambd_1.0,Compress,32,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Compress_32_1.0.csv,tarantula_gc,78.0,116,0.6724137931034483,False,False,False
eval_lambd_1.0,Compress,34,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Compress_34_1.0.csv,tarantula_gc,2.0,110,0.01818181818181818,False,True,True
eval_lambd_1.0,Compress,36,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Compress_36_1.0.csv,tarantula_gc,38.0,195,0.19487179487179487,False,False,False
eval_lambd_1.0,Compress,37,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Compress_37_1.0.csv,tarantula_gc,26.0,120,0.21666666666666667,False,False,False
eval_lambd_1.0,Compress,38,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Compress_38_1.0.csv,tarantula_gc,40.0,122,0.32786885245901637,False,False,False
eval_lambd_1.0,Compress,41,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Compress_41_1.0.csv,tarantula_gc,127.0,271,0.46863468634686345,False,False,False
eval_lambd_1.0,Compress,42,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Compress_42_1.0.csv,tarantula_gc,1.0,178,0.0056179775280898875,True,True,True
eval_lambd_1.0,Compress,45,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Compress_45_1.0.csv,tarantula_gc,3.0,26,0.11538461538461539,False,True,True
eval_lambd_1.0,Compress,46,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Compress_46_1.0.csv,tarantula_gc,3.0,233,0.012875536480686695,False,True,True
eval_lambd_1.0,Csv,3,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Csv_3_1.0.csv,tarantula_gc,1.0,85,0.011764705882352941,True,True,True
eval_lambd_1.0,Csv,5,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Csv_5_1.0.csv,tarantula_gc,4.0,36,0.1111111111111111,False,False,True
eval_lambd_1.0,Csv,6,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Csv_6_1.0.csv,tarantula_gc,4.0,73,0.0547945205479452,False,False,True
eval_lambd_1.0,Csv,7,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Csv_7_1.0.csv,tarantula_gc,15.0,95,0.15789473684210525,False,False,False
eval_lambd_1.0,Csv,9,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Csv_9_1.0.csv,tarantula_gc,6.0,74,0.08108108108108109,False,False,False
eval_lambd_1.0,Csv,10,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Csv_10_1.0.csv,tarantula_gc,21.0,93,0.22580645161290322,False,False,False
eval_lambd_1.0,Csv,11,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Csv_11_1.0.csv,tarantula_gc,39.0,98,0.3979591836734694,False,False,False
eval_lambd_1.0,Csv,14,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Csv_14_1.0.csv,tarantula_gc,28.0,118,0.23728813559322035,False,False,False
eval_lambd_1.0,Csv,15,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Csv_15_1.0.csv,tarantula_gc,35.0,123,0.2845528455284553,False,False,False
eval_lambd_1.0,Gson,3,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Gson_3_1.0.csv,tarantula_gc,1.0,328,0.003048780487804878,True,True,True
eval_lambd_1.0,Gson,5,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Gson_5_1.0.csv,tarantula_gc,4.0,21,0.19047619047619047,False,False,True
eval_lambd_1.0,Gson,6,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Gson_6_1.0.csv,tarantula_gc,1.0,95,0.010526315789473684,True,True,True
eval_lambd_1.0,Gson,10,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Gson_10_1.0.csv,tarantula_gc,16.0,174,0.09195402298850575,False,False,False
eval_lambd_1.0,Gson,11,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Gson_11_1.0.csv,tarantula_gc,3.0,257,0.011673151750972763,False,True,True
eval_lambd_1.0,Gson,12,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Gson_12_1.0.csv,tarantula_gc,3.0,31,0.0967741935483871,False,True,True
eval_lambd_1.0,Gson,13,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Gson_13_1.0.csv,tarantula_gc,5.0,35,0.14285714285714285,False,False,True
eval_lambd_1.0,Gson,15,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Gson_15_1.0.csv,tarantula_gc,1.0,23,0.043478260869565216,True,True,True
eval_lambd_1.0,Gson,16,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Gson_16_1.0.csv,tarantula_gc,63.0,125,0.504,False,False,False
eval_lambd_1.0,Gson,17,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Gson_17_1.0.csv,tarantula_gc,4.0,35,0.11428571428571428,False,False,True
eval_lambd_1.0,Gson,18,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Gson_18_1.0.csv,tarantula_gc,12.0,267,0.0449438202247191,False,False,False
eval_lambd_1.0,JacksonCore,5,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JacksonCore_5_1.0.csv,tarantula_gc,3.0,9,0.3333333333333333,False,True,True
eval_lambd_1.0,JacksonCore,6,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JacksonCore_6_1.0.csv,tarantula_gc,3.0,9,0.3333333333333333,False,True,True
eval_lambd_1.0,JacksonCore,7,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JacksonCore_7_1.0.csv,tarantula_gc,17.0,98,0.17346938775510204,False,False,False
eval_lambd_1.0,JacksonCore,11,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JacksonCore_11_1.0.csv,tarantula_gc,74.0,160,0.4625,False,False,False
eval_lambd_1.0,JacksonCore,14,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JacksonCore_14_1.0.csv,tarantula_gc,1.0,11,0.09090909090909091,True,True,True
eval_lambd_1.0,JacksonCore,15,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JacksonCore_15_1.0.csv,tarantula_gc,4.0,181,0.022099447513812154,False,False,True
eval_lambd_1.0,JacksonCore,20,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JacksonCore_20_1.0.csv,tarantula_gc,1.0,246,0.0040650406504065045,True,True,True
eval_lambd_1.0,JacksonCore,21,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JacksonCore_21_1.0.csv,tarantula_gc,99.5,181,0.5497237569060773,False,False,False
eval_lambd_1.0,JacksonCore,23,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JacksonCore_23_1.0.csv,tarantula_gc,88.0,160,0.55,False,False,False
eval_lambd_1.0,JacksonCore,25,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JacksonCore_25_1.0.csv,tarantula_gc,130.0,242,0.5371900826446281,False,False,False
eval_lambd_1.0,JacksonDatabind,1,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JacksonDatabind_1_1.0.csv,tarantula_gc,237.0,652,0.36349693251533743,False,False,False
eval_lambd_1.0,JacksonDatabind,2,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JacksonDatabind_2_1.0.csv,tarantula_gc,476.0,926,0.5140388768898488,False,False,False
eval_lambd_1.0,JacksonDatabind,5,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JacksonDatabind_5_1.0.csv,tarantula_gc,17.0,346,0.049132947976878616,False,False,False
eval_lambd_1.0,JacksonDatabind,6,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JacksonDatabind_6_1.0.csv,tarantula_gc,158.0,604,0.26158940397350994,False,False,False
eval_lambd_1.0,JacksonDatabind,7,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JacksonDatabind_7_1.0.csv,tarantula_gc,7.0,511,0.0136986301369863,False,False,False
eval_lambd_1.0,JacksonDatabind,9,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JacksonDatabind_9_1.0.csv,tarantula_gc,624.0,705,0.8851063829787233,False,False,False
eval_lambd_1.0,JacksonDatabind,11,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JacksonDatabind_11_1.0.csv,tarantula_gc,149.0,615,0.24227642276422764,False,False,False
eval_lambd_1.0,JacksonDatabind,16,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JacksonDatabind_16_1.0.csv,tarantula_gc,181.0,487,0.37166324435318276,False,False,False
eval_lambd_1.0,JacksonDatabind,17,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JacksonDatabind_17_1.0.csv,tarantula_gc,123.0,365,0.336986301369863,False,False,False
eval_lambd_1.0,JacksonDatabind,19,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JacksonDatabind_19_1.0.csv,tarantula_gc,137.0,848,0.1615566037735849,False,False,False
eval_lambd_1.0,JacksonDatabind,24,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JacksonDatabind_24_1.0.csv,tarantula_gc,12.0,881,0.01362088535754824,False,False,False
eval_lambd_1.0,JacksonDatabind,28,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JacksonDatabind_28_1.0.csv,tarantula_gc,231.0,771,0.29961089494163423,False,False,False
eval_lambd_1.0,JacksonXml,1,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JacksonXml_1_1.0.csv,tarantula_gc,3.0,84,0.03571428571428571,False,True,True
eval_lambd_1.0,JacksonXml,3,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JacksonXml_3_1.0.csv,tarantula_gc,1.0,26,0.038461538461538464,True,True,True
eval_lambd_1.0,JacksonXml,4,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JacksonXml_4_1.0.csv,tarantula_gc,1.0,78,0.01282051282051282,True,True,True
eval_lambd_1.0,JacksonXml,5,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JacksonXml_5_1.0.csv,tarantula_gc,11.0,91,0.12087912087912088,False,False,False
eval_lambd_1.0,Jsoup,1,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_1_1.0.csv,tarantula_gc,31.0,163,0.1901840490797546,False,False,False
eval_lambd_1.0,Jsoup,2,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_2_1.0.csv,tarantula_gc,116.0,163,0.7116564417177914,False,False,False
eval_lambd_1.0,Jsoup,5,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_5_1.0.csv,tarantula_gc,13.0,223,0.05829596412556054,False,False,False
eval_lambd_1.0,Jsoup,10,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_10_1.0.csv,tarantula_gc,110.0,185,0.5945945945945946,False,False,False
eval_lambd_1.0,Jsoup,13,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_13_1.0.csv,tarantula_gc,206.0,463,0.4449244060475162,False,False,False
eval_lambd_1.0,Jsoup,15,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_15_1.0.csv,tarantula_gc,187.0,536,0.34888059701492535,False,False,False
eval_lambd_1.0,Jsoup,20,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_20_1.0.csv,tarantula_gc,11.0,253,0.043478260869565216,False,False,False
eval_lambd_1.0,Jsoup,24,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_24_1.0.csv,tarantula_gc,503.5,574,0.877177700348432,False,False,False
eval_lambd_1.0,Jsoup,26,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_26_1.0.csv,tarantula_gc,150.0,422,0.35545023696682465,False,False,False
eval_lambd_1.0,Jsoup,29,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_29_1.0.csv,tarantula_gc,2.0,403,0.004962779156327543,False,True,True
eval_lambd_1.0,Jsoup,32,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_32_1.0.csv,tarantula_gc,6.0,538,0.011152416356877323,False,False,False
eval_lambd_1.0,Jsoup,33,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_33_1.0.csv,tarantula_gc,187.0,598,0.31270903010033446,False,False,False
eval_lambd_1.0,Jsoup,34,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_34_1.0.csv,tarantula_gc,3.0,598,0.005016722408026756,False,True,True
eval_lambd_1.0,Jsoup,35,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_35_1.0.csv,tarantula_gc,196.0,599,0.327212020033389,False,False,False
